User-ID,ISBN,Book-Rating
35918,074322535X,7.0
36003,0140293248,5.0
36003,0140298479,10.0
36003,0316769487,10.0
36003,0385420161,9.0
36003,0425152251,10.0
36003,0439136350,10.0
36003,0439139597,10.0
36003,043935806X,10.0
36003,0446310786,10.0
36003,0590353403,10.0
36003,1400034779,7.0
36003,1558744592,8.0
36003,1558744630,9.0
36003,1558745432,8.0
36135,014025448X,8.0
36135,0312150601,7.0
36135,0312305060,9.0
36135,0316089699,8.0
36135,0399151613,8.0
36135,0440221471,9.0
36135,0446600660,8.0
36135,0446670111,10.0
36135,0452281202,8.0
36135,0452283205,8.0
36135,0515119202,7.0
36135,0515120871,7.0
36135,0515131083,8.0
36135,0671867156,8.0
36135,0743412028,8.0
36135,0812968379,10.0
36256,0060560754,8.0
36256,0060928336,8.0
36256,0345339711,8.0
36256,0373285019,8.0
36256,0385504209,9.0
36256,0440211727,8.0
36256,0590353403,10.0
36256,0671442686,8.0
36256,0671525808,8.0
36256,0842329129,9.0
36256,0842329145,9.0
36256,0842329161,8.0
36256,084232920X,9.0
36256,0842329285,9.0
36256,0842332251,9.0
36256,084233226X,9.0
36256,0842332340,9.0
36256,0894805770,8.0
36256,1881273156,10.0
36299,015216250X,7.0
36299,0312979983,2.0
36299,0380730847,7.0
36299,0399141928,7.0
36299,0425171493,9.0
36299,0425181685,5.0
36299,0441001971,9.0
36299,0441004520,9.0
36299,0441007813,10.0
36299,0441010512,9.0
36299,0441304834,10.0
36299,0446667900,5.0
36299,0451202503,8.0
36299,0505525526,7.0
36299,0525946233,6.0
36299,0525947647,9.0
36299,0812513738,5.0
36299,0886774713,10.0
36327,0020427859,8.0
36327,0064400581,7.0
36327,0312195516,5.0
36327,0345333926,7.0
36327,0345438329,8.0
36327,0345445848,8.0
36327,0375706771,10.0
36327,038071907X,7.0
36327,0394820371,10.0
36327,0440222656,9.0
36327,0446604844,9.0
36327,0670031909,9.0
36327,0689710879,8.0
36327,0805019375,7.0
36327,0891075275,8.0
36327,155874262X,10.0
36554,0060168013,10.0
36554,0060199652,10.0
36554,0060915544,10.0
36554,0060921145,10.0
36554,0060927569,10.0
36554,0140043519,8.0
36554,0140075623,9.0
36554,0140185216,10.0
36554,0385480016,10.0
36554,067973743X,10.0
36554,067974388X,10.0
36554,0836218817,10.0
36606,0060248025,10.0
36606,0060928336,9.0
36606,0064440508,10.0
36606,0142001740,10.0
36606,0312305060,5.0
36606,0345447840,5.0
36606,0375504397,5.0
36606,0385424728,10.0
36606,0385475721,5.0
36606,0385511612,5.0
36606,0425152251,5.0
36606,0425192725,5.0
36606,0440211263,5.0
36606,0440219078,10.0
36606,0440225817,8.0
36606,044651862X,8.0
36606,0446527165,5.0
36606,0446527793,7.0
36606,0446605239,10.0
36606,0446610399,8.0
36606,0449212602,9.0
36606,0449227421,5.0
36606,0449907481,5.0
36606,0451187903,5.0
36606,0553213148,5.0
36606,0553279378,5.0
36606,0553569058,5.0
36606,0590353403,10.0
36606,0671016784,5.0
36606,0671036505,5.0
36606,0671250671,8.0
36606,0679731148,5.0
36606,0684841185,5.0
36606,0689714335,10.0
36606,0743224574,10.0
36606,0743227441,10.0
36606,0786862564,9.0
36606,0786868716,10.0
36606,080213825X,5.0
36606,0805010858,5.0
36606,0805019367,5.0
36606,0805036377,5.0
36606,0805036504,5.0
36606,0836236688,5.0
36606,1558746463,5.0
36606,1558747109,5.0
36606,1888054557,10.0
36606,1931561648,10.0
36609,0060502258,9.0
36609,0060560754,6.0
36609,0064405052,10.0
36609,0312171838,7.0
36609,0316096199,9.0
36609,0316666343,9.0
36609,0316735027,6.0
36609,0373250134,1.0
36609,0375760628,3.0
36609,0375760911,9.0
36609,037576092X,10.0
36609,0380813815,8.0
36609,038531700X,7.0
36609,0385335830,8.0
36609,0385336772,8.0
36609,0385336810,7.0
36609,0446692298,10.0
36609,0452284295,7.0
36609,0609807900,9.0
36609,061810450X,2.0
36609,0688170528,9.0
36609,0743227441,9.0
36609,0743454529,10.0
36609,081296683X,7.0
36715,0156787334,9.0
36715,0316769487,8.0
36715,0393308804,8.0
36715,0425184129,7.0
36715,0440204887,9.0
36715,0440343194,10.0
36715,0446675776,10.0
36715,0452283442,7.0
36715,0553211404,9.0
36715,0553212451,10.0
36715,0553213008,5.0
36715,0553569155,5.0
36715,0671894455,8.0
36715,068482499X,10.0
36715,0743225406,9.0
36715,080410526X,10.0
36715,0807083054,10.0
36715,0811825558,9.0
36715,0811831310,7.0
36715,1573225517,10.0
36715,1573227331,9.0
36749,0316735027,9.0
36749,0345423291,3.0
36749,0345438329,5.0
36749,038072975X,3.0
36749,0399149783,5.0
36749,042514545X,7.0
36749,052594527X,9.0
36749,0743454529,10.0
36749,081296683X,4.0
36749,1400042070,8.0
36749,1551667894,7.0
36749,1931561648,10.0
36807,0060248025,10.0
36807,0064407667,10.0
36807,0064407675,10.0
36807,0064407683,10.0
36807,0140186409,10.0
36807,0142000205,9.0
36807,0316666343,6.0
36807,0345435028,5.0
36807,037570504X,7.0
36807,0375706771,4.0
36807,0385324057,8.0
36807,0440226104,3.0
36807,0446394521,5.0
36807,0451202341,3.0
36807,0451526341,8.0
36807,0553277472,8.0
36807,0671038184,3.0
36807,0679429220,7.0
36807,0679734775,10.0
36817,0060976845,6.0
36817,0060987103,6.0
36817,0060987529,7.0
36817,0312966806,7.0
36817,0312983824,7.0
36817,0316666343,9.0
36817,0380718758,5.0
36817,0440111811,5.0
36817,0440214114,5.0
36817,0451156609,5.0
36817,0452281784,6.0
36817,0670910236,8.0
36817,0671021001,7.0
36817,0671024248,4.0
36817,0671673688,5.0
36907,0060392452,10.0
36907,0060973617,10.0
36907,0060977493,10.0
36907,0060987561,10.0
36907,0064400557,10.0
36907,0140186409,10.0
36907,0140298479,10.0
36907,0142000663,10.0
36907,015100692X,5.0
36907,0312171838,10.0
36907,0312243022,8.0
36907,0316601950,4.0
36907,034536676X,10.0
36907,0345389964,10.0
36907,0345391829,8.0
36907,0345391837,8.0
36907,0345417976,10.0
36907,0345424719,10.0
36907,0374129983,10.0
36907,0385484518,10.0
36907,0385490445,9.0
36907,038549081X,10.0
36907,0385494149,9.0
36907,0439136350,10.0
36907,0446532231,10.0
36907,0452264464,10.0
36907,0618002243,10.0
36907,0671021001,10.0
36907,0679731725,10.0
36907,0684852225,10.0
36907,0743237188,10.0
36907,0786868716,7.0
36907,0786880708,10.0
36907,0804106304,8.0
36907,1878424319,10.0
36938,0060921145,9.0
36938,0060959037,8.0
36938,0385496095,10.0
36938,0446310786,10.0
36938,044990928X,10.0
36938,0671793888,10.0
37147,0142001740,9.0
37147,0151008116,8.0
37147,0385498802,9.0
37147,0452284295,7.0
37147,0525947752,8.0
37147,0553296981,10.0
37208,0060001453,7.0
37208,0060002050,7.0
37208,0312966091,8.0
37208,0312971346,8.0
37208,0312976275,8.0
37208,0312983271,8.0
37208,031298328X,8.0
37208,0380759500,5.0
37208,0380779617,10.0
37208,0380789892,7.0
37208,0380819627,8.0
37208,0449221504,7.0
37208,0449223612,7.0
37208,0553260960,10.0
37208,0553569910,10.0
37208,0553578022,8.0
37208,0553582143,10.0
37208,0590353403,8.0
37208,0671034022,10.0
37208,0671702513,10.0
37208,0671744216,10.0
37208,0767902521,5.0
37208,1551666022,7.0
37227,0060517794,10.0
37227,0060928336,10.0
37227,0060987561,10.0
37227,0061097659,10.0
37227,014025448X,10.0
37227,0140254544,10.0
37227,0140257934,10.0
37227,0140265686,5.0
37227,0140270590,10.0
37227,0345361792,10.0
37227,0446394521,9.0
37227,0449215296,10.0
37227,0451169530,10.0
37227,0670031046,10.0
37227,0671021001,10.0
37227,080411935X,8.0
37293,0425093328,9.0
37293,0425109720,8.0
37293,0441748600,8.0
37293,0451180232,8.0
37293,0553250426,10.0
37293,0671000306,9.0
37293,0671027123,7.0
37293,0671042858,4.0
37293,0743418131,7.0
37293,0971880107,3.0
37310,0060391448,6.0
37310,0070212570,8.0
37310,0345361792,9.0
37310,0345445856,7.0
37310,044651652X,8.0
37310,0679745203,7.0
37310,067976397X,6.0
37310,0971880107,4.0
37311,0060927569,9.0
37311,0060959037,9.0
37311,006099486X,9.0
37311,0316601950,9.0
37311,0316782505,8.0
37311,038533334X,8.0
37311,0385337639,6.0
37311,0385722206,7.0
37311,0425190641,5.0
37311,0440225701,8.0
37311,044023722X,10.0
37311,044661162X,5.0
37311,0446612545,5.0
37400,0020198817,5.0
37400,0060916508,7.0
37400,0156528207,8.0
37400,0316769487,6.0
37400,0425164349,9.0
37400,0440180295,7.0
37400,0446310786,10.0
37400,0553210092,7.0
37400,0553212478,7.0
37400,0553213695,7.0
37400,0553268449,4.0
37447,0061094234,7.0
37447,0345379144,3.0
37447,0345422317,8.0
37447,042514545X,6.0
37447,0425147584,8.0
37447,0553263226,5.0
37493,0312195516,9.0
37493,0316788228,4.0
37493,0385498721,3.0
37493,0446364282,7.0
37493,0515122734,7.0
37493,0671867172,3.0
37512,0061020702,8.0
37512,0061020710,7.0
37512,0345361792,9.0
37512,0345424719,8.0
37512,0441003257,8.0
37512,0441790348,5.0
37512,0553262505,5.0
37512,0553277537,5.0
37512,0765342987,8.0
37512,0812513754,5.0
37512,0812550285,5.0
37512,0812550307,5.0
37512,0812550757,8.0
37512,1558746463,5.0
37538,0140293248,5.0
37538,0312278586,7.0
37538,0316769487,9.0
37538,034536676X,9.0
37538,0345404475,8.0
37538,037541326X,8.0
37538,0375725849,10.0
37538,0385319037,10.0
37538,0385335482,9.0
37538,0385335881,7.0
37538,0385336179,6.0
37538,0394404289,10.0
37538,0399144463,8.0
37538,044651652X,5.0
37538,0446601640,6.0
37538,0553575384,9.0
37538,0679434046,8.0
37538,0679731148,10.0
37538,0679731377,9.0
37538,0786862564,9.0
37538,0786884592,8.0
37538,0786886463,10.0
37538,0804111359,10.0
37538,0811824829,8.0
37538,0971880107,7.0
37538,1400032717,9.0
37538,1558743669,8.0
37556,0060938455,8.0
37556,0060958022,8.0
37556,0375703861,9.0
37556,0449910237,8.0
37556,0515119784,8.0
37556,0553272535,10.0
37556,0679735909,10.0
37556,0812967240,8.0
37623,0345417623,9.0
37623,0385511612,5.0
37623,0425099334,6.0
37623,0451177096,8.0
37623,0836211499,7.0
37623,0836217012,7.0
37623,0836218426,7.0
37623,0836218817,7.0
37623,0836220986,7.0
37644,006092988X,10.0
37644,0060987529,8.0
37644,0061057894,7.0
37644,0064405176,6.0
37644,006440630X,5.0
37644,0140386645,10.0
37644,0316769487,6.0
37644,034529873X,5.0
37644,0345335082,8.0
37644,0345350499,10.0
37644,0345368991,7.0
37644,0375705198,7.0
37644,0375706771,10.0
37644,0380718340,8.0
37644,0385480016,8.0
37644,0440405483,10.0
37644,0440498058,10.0
37644,0440940001,5.0
37644,0441005489,7.0
37644,0449702545,6.0
37644,0553258524,10.0
37644,0553258540,9.0
37644,0553274295,10.0
37644,0590457225,7.0
37644,067172262X,10.0
37644,0671722859,9.0
37644,0684195984,8.0
37644,0802132758,8.0
37644,0812510992,7.0
37644,0842329218,9.0
37644,0842329242,5.0
37644,0842329250,9.0
37644,0842329269,9.0
37644,0842329277,9.0
37644,0842329293,9.0
37644,084233226X,9.0
37644,0842332278,9.0
37644,0842332286,9.0
37712,006019491X,9.0
37712,0060540753,10.0
37712,0060934417,10.0
37712,0060959037,10.0
37712,0060987103,9.0
37712,0061097101,10.0
37712,0070212570,10.0
37712,0140049975,7.0
37712,0140086838,10.0
37712,0140186409,8.0
37712,014023313X,7.0
37712,0142001740,9.0
37712,031242227X,10.0
37712,0345367898,10.0
37712,0345370775,8.0
37712,0345397819,10.0
37712,0345404319,10.0
37712,0345425707,7.0
37712,0345436911,8.0
37712,0345442822,6.0
37712,0374129983,7.0
37712,0375705198,7.0
37712,0375727345,4.0
37712,0380702843,9.0
37712,0380778556,10.0
37712,038542017X,10.0
37712,0385490445,8.0
37712,0385491026,7.0
37712,0385503954,8.0
37712,0385504209,6.0
37712,0385721420,9.0
37712,0394820371,7.0
37712,0394825993,9.0
37712,0440215625,10.0
37712,0440217563,10.0
37712,0440222656,8.0
37712,044022425X,10.0
37712,0446310786,10.0
37712,0446365386,10.0
37712,0446532231,10.0
37712,0451191145,8.0
37712,0451191153,8.0
37712,0452274427,10.0
37712,0452282152,8.0
37712,055321313X,9.0
37712,0553258001,7.0
37712,0553279912,4.0
37712,0553280589,8.0
37712,0671027360,7.0
37712,0671510053,9.0
37712,0679429220,10.0
37712,0684872153,7.0
37712,0688170528,7.0
37712,0689710879,10.0
37712,0689710887,10.0
37712,0689710895,10.0
37712,0689711522,10.0
37712,0804111359,4.0
37712,0807083054,10.0
37712,0811801802,10.0
37712,0811802981,10.0
37712,0811811409,10.0
37712,0811831620,10.0
37712,0821772953,3.0
37712,0877017883,10.0
37712,140003065X,9.0
37712,1573229571,8.0
37790,0060502258,10.0
37790,0060976845,8.0
37790,0316168815,5.0
37790,0345313860,8.0
37790,0345351525,8.0
37790,0385504209,10.0
37874,0060920084,8.0
37874,0060977477,9.0
37874,0140177396,8.0
37874,0380726254,8.0
37874,038533303X,8.0
37874,0425147622,8.0
37874,0425168298,7.0
37874,0440221471,7.0
37874,0446352764,8.0
37874,0446519138,7.0
37874,0446610038,7.0
37874,0449221180,8.0
37874,0553271636,7.0
37874,067172262X,10.0
37950,0060976497,6.0
37950,0140067477,6.0
37950,0140067779,8.0
37950,0312966970,8.0
37950,0312983867,7.0
37950,0312986343,2.0
37950,0316107298,10.0
37950,0316107352,10.0
37950,0345337662,5.0
37950,0345339711,9.0
37950,0345384210,7.0
37950,034538430X,8.0
37950,0345422589,6.0
37950,0380703882,5.0
37950,038072118X,7.0
37950,0380816547,9.0
37950,038542471X,7.0
37950,038549081X,8.0
37950,0385497466,8.0
37950,0399501487,9.0
37950,0425100650,8.0
37950,0425121259,6.0
37950,0425124347,7.0
37950,0425127583,5.0
37950,0425130711,6.0
37950,0425152251,7.0
37950,0425158594,6.0
37950,042516828X,8.0
37950,0425180638,7.0
37950,0425182886,8.0
37950,0439064872,8.0
37950,0440118700,6.0
37950,0440214041,7.0
37950,0440215625,10.0
37950,044022165X,7.0
37950,0441790348,7.0
37950,0446310786,9.0
37950,0446360856,7.0
37950,0451163524,10.0
37950,0451166582,10.0
37950,0451167317,7.0
37950,0451168615,10.0
37950,0451173317,10.0
37950,0451176464,7.0
37950,0451177096,8.0
37950,0451180429,8.0
37950,0451190521,7.0
37950,0451190556,8.0
37950,0451202538,1.0
37950,0451526341,9.0
37950,0451527097,10.0
37950,0553250531,6.0
37950,0553266578,3.0
37950,0553280341,8.0
37950,0553281747,9.0
37950,0553284789,9.0
37950,0553569155,8.0
37950,0553578693,7.0
37950,0553582755,4.0
37950,0671028375,9.0
37950,0671670689,1.0
37950,0671695169,1.0
37950,067172262X,10.0
37950,0671729470,4.0
37950,0671743058,7.0
37950,0671758896,5.0
37950,0684841185,10.0
37950,0743424425,10.0
37950,0812511816,10.0
37950,0812513754,8.0
37950,0812517725,9.0
37950,0812548094,10.0
37950,0812550285,7.0
37950,0812550307,8.0
37950,0812551478,10.0
37950,081257639X,10.0
37950,0836220730,10.0
37950,0886777631,10.0
37950,0943233437,7.0
37950,0971880107,3.0
37950,1551668246,4.0
37950,155874262X,6.0
37950,1558743316,8.0
37950,155874424X,7.0
37950,1558744630,7.0
37950,1558746161,5.0
37974,006016848X,5.0
37974,0060929790,8.0
37974,0140119906,7.0
37974,0140298479,8.0
37974,0449003795,8.0
37974,067940676X,10.0
37974,0679434046,6.0
37974,0805019375,8.0
37974,1400031354,10.0
37989,0142001740,9.0
37989,0151008116,10.0
37989,0312195516,9.0
37989,0316168815,10.0
37989,0316710571,8.0
37989,0374129983,8.0
37989,0375700757,10.0
37989,0375703861,9.0
37989,0385475721,9.0
37989,0399151613,8.0
37989,0684848783,7.0
37989,1400032717,10.0
38023,0020442009,10.0
38023,0061000175,9.0
38023,0064400018,10.0
38023,0064404994,10.0
38023,015668568X,10.0
38023,0312924585,7.0
38023,0316150460,8.0
38023,0345260791,7.0
38023,0345350472,7.0
38023,0345358791,9.0
38023,0345369947,10.0
38023,0345377591,7.0
38023,0380014300,10.0
38023,0380759497,7.0
38023,0380778556,10.0
38023,0380798565,9.0
38023,0385503857,9.0
38023,0440206154,7.0
38023,0441005489,8.0
38023,0486264645,7.0
38023,055321313X,10.0
38023,0553280341,9.0
38023,0553280414,9.0
38023,0671042858,10.0
38023,0671047515,10.0
38023,0679731148,8.0
38023,0684195488,7.0
38023,0689848684,6.0
38023,0786881852,8.0
38023,0836210263,9.0
38023,0836218787,10.0
38023,0836218981,10.0
38023,0971880107,9.0
38023,156402976X,10.0
38023,1573225789,10.0
38034,0060256672,10.0
38034,0061097101,6.0
38034,0380820447,10.0
38034,0446608955,4.0
38034,0446610542,8.0
38034,0671737848,8.0
38034,0671776096,10.0
38034,067187098X,8.0
38176,0345368754,4.0
38176,044900371X,4.0
38176,0671776134,7.0
38176,0679781277,5.0
38176,0688152449,5.0
38176,0767902513,6.0
38273,0060976845,5.0
38273,0061030597,5.0
38273,0061030635,5.0
38273,0061098752,5.0
38273,0312976275,5.0
38273,0312983271,9.0
38273,0316601950,7.0
38273,0345413873,5.0
38273,0345413903,10.0
38273,0345432401,5.0
38273,0380714752,10.0
38273,0425155722,5.0
38273,0425180638,5.0
38273,0425182878,7.0
38273,0425182908,9.0
38273,0425189864,10.0
38273,0440225701,5.0
38273,0440236053,9.0
38273,044023722X,5.0
38273,0440414806,10.0
38273,0446604844,5.0
38273,0446608890,5.0
38273,0449003787,5.0
38273,0449003795,7.0
38273,0451201558,5.0
38273,0515130044,5.0
38273,0553271636,5.0
38273,0553274295,10.0
38273,0553278274,10.0
38273,0553581554,5.0
38273,0743211375,5.0
38273,0807508527,10.0
38273,0836204387,10.0
38273,0836213122,10.0
38273,0836217691,10.0
38273,0836218051,10.0
38273,0836218221,10.0
38273,0836218523,10.0
38273,0836218620,10.0
38273,0836218663,10.0
38273,0836218833,10.0
38273,0836220889,10.0
38273,0836221362,10.0
38273,0891075275,5.0
38273,0920668372,10.0
38281,0060512806,8.0
38281,0151008116,9.0
38281,0312961324,5.0
38281,0316666343,6.0
38281,0375751513,9.0
38281,038000321X,8.0
38281,043935806X,7.0
38281,0440214041,5.0
38281,0451166892,8.0
38281,0451196716,6.0
38281,0553294385,9.0
38281,0553580272,7.0
38281,0812509250,7.0
38281,0812532597,8.0
38281,0812533054,6.0
38281,0812565959,8.0
38464,0140293248,5.0
38464,0446310786,9.0
38464,0553271636,8.0
38464,0553279556,8.0
38464,0553280147,7.0
38464,0767912233,8.0
38464,0786867647,9.0
38464,1592400876,9.0
38556,0061000280,6.0
38556,0061092886,6.0
38556,0070212570,6.0
38556,0312978367,5.0
38556,0312983271,5.0
38556,0380731851,5.0
38556,0440225701,5.0
38556,044661095X,5.0
38556,0446667900,5.0
38556,0449217205,5.0
38556,0449221393,5.0
38556,0451176723,4.0
38556,055328942X,5.0
38556,1551666839,5.0
38556,1573225541,5.0
38590,0399151060,10.0
38590,0440215625,10.0
38590,0440217563,10.0
38590,044022425X,10.0
38590,0515136530,10.0
38590,0553295977,10.0
38660,0061057363,10.0
38660,0066214122,8.0
38660,0440204429,7.0
38660,0449006522,10.0
38660,0449006530,10.0
38660,0671025333,5.0
38660,0886774713,8.0
38703,0060915544,9.0
38703,0060916508,9.0
38703,0060928336,9.0
38703,0142001740,10.0
38703,0446387878,9.0
38703,0671617028,10.0
38703,155874262X,10.0
38703,1573225789,9.0
38718,0312195516,9.0
38718,0312971346,8.0
38718,0345370775,7.0
38718,0440234743,9.0
38718,0440241073,7.0
38718,0515129941,10.0
38718,055357227X,9.0
38718,0842332340,5.0
38933,0060987103,8.0
38933,0060987529,8.0
38933,0375725784,10.0
38933,0380816547,8.0
38933,0425152251,9.0
38933,0440215625,8.0
38933,0446673544,6.0
38933,0743262174,8.0
38933,0743469801,8.0
38933,0767905180,8.0
38933,0802130208,5.0
38995,0060173289,10.0
38995,0060175400,10.0
38995,0060976845,10.0
38995,014025448X,9.0
38995,0142001740,9.0
38995,0345367898,7.0
38995,0671894455,6.0
38995,0767915054,4.0
38995,1400030382,10.0
38995,1400034779,10.0
39219,0451210158,6.0
39219,0553563521,8.0
39219,074322535X,8.0
39219,0743407083,6.0
39219,0743412621,9.0
39219,080411918X,8.0
39227,034540288X,7.0
39227,0380708213,8.0
39227,0399148760,7.0
39227,042510107X,10.0
39227,0425143325,9.0
39227,042515601X,8.0
39227,0440236703,8.0
39227,0441783589,9.0
39227,0553269828,9.0
39227,0671528904,9.0
39281,006016848X,8.0
39281,0061009504,9.0
39281,0061097861,10.0
39281,0140265686,10.0
39281,0140270590,10.0
39281,0312313810,10.0
39281,0316089699,5.0
39281,0316779423,9.0
39281,0316782505,9.0
39281,0345441265,8.0
39281,0345445848,5.0
39281,0375703055,9.0
39281,0375727345,9.0
39281,0375760911,10.0
39281,0380718340,8.0
39281,0380723638,10.0
39281,0380725835,5.0
39281,0385486804,9.0
39281,0385504209,10.0
39281,0385508042,8.0
39281,0385509456,10.0
39281,0385511612,5.0
39281,0399151060,5.0
39281,0425133540,8.0
39281,0440218535,9.0
39281,044651652X,9.0
39281,044651862X,9.0
39281,0446519081,9.0
39281,0446604801,8.0
39281,0446612545,7.0
39281,0446672211,10.0
39281,0449219372,9.0
39281,0449911004,5.0
39281,0515094978,9.0
39281,055356160X,5.0
39281,0618002219,10.0
39281,0670031208,5.0
39281,0679426159,9.0
39281,0684852225,5.0
39281,0740704818,10.0
39281,0743202988,5.0
39281,0743237188,9.0
39281,0743245520,5.0
39281,0743246071,9.0
39281,0886775957,8.0
39281,1558531025,10.0
39281,1878424319,8.0
39345,0140092323,6.0
39345,015100692X,3.0
39345,0345384369,4.0
39345,0380718340,10.0
39345,0385504209,9.0
39345,0385511612,8.0
39345,0440221471,10.0
39345,044022165X,10.0
39345,0440241073,7.0
39345,0446363669,4.0
39345,0446364762,7.0
39345,0446602213,8.0
39345,0451181379,9.0
39345,0553278592,7.0
39345,055357230X,7.0
39345,0553586122,10.0
39345,0684848783,6.0
39372,0373835922,7.0
39372,042518630X,6.0
39372,0446605484,8.0
39372,0446607193,9.0
39372,0446611212,6.0
39372,0515102636,9.0
39372,0515130966,8.0
39372,0786868716,4.0
39441,0316284955,6.0
39441,0440110653,3.0
39441,0451147367,7.0
39441,0451157443,4.0
39441,0451190521,8.0
39441,0451190548,8.0
39441,0671673688,5.0
39441,0684853507,9.0
39441,1551660717,7.0
39467,0312421273,9.0
39467,0312422156,10.0
39467,0312979479,9.0
39467,0345404475,8.0
39467,0375703861,7.0
39467,0375725849,9.0
39467,0385472951,9.0
39467,0399501487,10.0
39467,044022165X,7.0
39467,044023722X,6.0
39467,0451173139,5.0
39467,0451457994,7.0
39467,0553274503,8.0
39467,0553279912,7.0
39467,0553294385,9.0
39467,0618002243,10.0
39467,0679723161,10.0
39467,0679742298,10.0
39467,1853260150,10.0
39502,0373484410,5.0
39502,0380753022,5.0
39502,0425179184,5.0
39502,0515132020,5.0
39502,067164257X,5.0
39502,0671871005,6.0
39616,0373218036,7.0
39616,0373484429,6.0
39616,0553210823,10.0
39616,0590353403,9.0
39616,0671705091,10.0
39616,0671739735,7.0
39616,0671744216,8.0
39616,0671880608,6.0
39616,067976397X,7.0
39616,1558747109,8.0
39646,006019491X,6.0
39646,0316601950,10.0
39646,0316666343,9.0
39646,0345432401,7.0
39646,0373250118,7.0
39646,0373250134,8.0
39646,0380726289,8.0
39646,0385504209,9.0
39646,0440211727,10.0
39646,0446530077,7.0
39646,0451162188,7.0
39646,0767905180,8.0
39646,0767905385,7.0
39646,0802135196,7.0
39646,1573225789,8.0
39662,0385504209,9.0
39662,0440225299,5.0
39662,0553582747,8.0
39662,0553582755,7.0
39662,0671004530,7.0
39662,0671014196,6.0
39773,0066214122,7.0
39773,0440222656,10.0
39773,0446523569,10.0
39773,0446608955,8.0
39773,0449005615,10.0
39773,0517580497,9.0
39773,0553213148,9.0
39773,0553571656,9.0
39773,0553577808,10.0
39773,0609610597,6.0
39773,0618129022,9.0
39773,0670241334,10.0
39773,0671027360,10.0
39773,0740723367,10.0
39773,0743206029,9.0
39773,0786868716,10.0
39773,0842329242,9.0
40110,0066211611,9.0
40110,0440202043,9.0
40110,0440204194,7.0
40110,0440211263,10.0
40110,0440221595,9.0
40110,0553571818,7.0
40330,0345370775,10.0
40330,0375725784,9.0
40330,0399501487,10.0
40330,0425152251,8.0
40330,0446310786,9.0
40330,0451162072,9.0
40330,0452264464,8.0
40330,0553211404,7.0
40330,0802132758,7.0
40415,0060083948,2.0
40415,0060934913,10.0
40415,0151008116,7.0
40415,0312195516,8.0
40415,0316693200,5.0
40415,0375700757,6.0
40415,0375703764,9.0
40415,038550926X,6.0
40415,0425192725,7.0
40415,043935806X,7.0
40415,0446532231,7.0
40415,044661162X,5.0
40415,0446612545,6.0
40415,0449003795,6.0
40415,0451191145,10.0
40415,0451202341,6.0
40415,0553380958,8.0
40505,0312924801,5.0
40505,0316776963,3.0
40505,0345453387,6.0
40505,0385479565,5.0
40505,0425174344,5.0
40505,0440202043,7.0
40505,1573229326,4.0
40511,0373484836,5.0
40511,0440224705,9.0
40511,0515126772,7.0
40511,0671739743,8.0
40511,0767900383,6.0
40511,1551668017,8.0
40612,0060928336,6.0
40612,0440183057,8.0
40612,0446672211,7.0
40612,0452264464,2.0
40612,0671867172,7.0
40612,0684810387,8.0
40612,0684832291,8.0
40612,0684835959,8.0
40772,0312305060,8.0
40772,0316168688,7.0
40772,0385512104,4.0
40772,0385721420,7.0
40772,0395927218,8.0
40772,0399150439,7.0
40772,0786867647,8.0
40798,0380726254,8.0
40798,0440236053,7.0
40798,0446605239,8.0
40798,0515131229,8.0
40798,0553572326,9.0
40798,1551668246,6.0
40838,006019491X,7.0
40838,0375501371,6.0
40838,0671776134,7.0
40838,0743203631,7.0
40838,1400034779,6.0
40838,158234082X,8.0
40888,0440166497,8.0
40888,0440224845,9.0
40888,0440224853,9.0
40888,0446601241,8.0
40888,0446606189,9.0
40888,0446608262,10.0
40889,0060928336,9.0
40889,0310205719,10.0
40889,0312986343,5.0
40889,0345298349,6.0
40889,0345339681,10.0
40889,0345417623,4.0
40889,0373483899,8.0
40889,038542017X,8.0
40889,0385484518,10.0
40889,0385721420,5.0
40889,0399150838,5.0
40889,0425136981,6.0
40889,0440221315,7.0
40889,0440224780,10.0
40889,0440225701,8.0
40889,0440226104,6.0
40889,0440236703,8.0
40889,044048474X,10.0
40889,0440486599,10.0
40889,0515121843,10.0
40889,0515122734,10.0
40889,051512317X,10.0
40889,0515124214,10.0
40889,0515126772,10.0
40889,0515127833,9.0
40889,0515128554,10.0
40889,0515130389,8.0
40889,0515135062,7.0
40889,0553565915,7.0
40889,0553579754,8.0
40889,0618129022,10.0
40889,0670865796,10.0
40889,0671024248,7.0
40889,0671741187,9.0
40889,0671867113,8.0
40889,0679745203,7.0
40889,068486424X,6.0
40889,0688163173,10.0
40889,0743439740,9.0
40889,0786817070,8.0
40889,0786868716,5.0
40889,0836220730,10.0
40889,089480829X,9.0
40889,1551667002,7.0
40889,1551668653,5.0
40889,155166884X,9.0
40889,155874262X,10.0
40889,1558744606,10.0
40889,1558745017,10.0
40889,1558745157,9.0
40914,0060083298,8.0
40914,0060505885,9.0
40914,0060976845,7.0
40914,0061009059,10.0
40914,0140293248,8.0
40914,0312150601,7.0
40914,0316666343,7.0
40914,0373250118,8.0
40914,037325024X,7.0
40914,0375760911,8.0
40914,0380818973,7.0
40914,0385324057,9.0
40914,0385335830,7.0
40914,0385335881,9.0
40914,0446610550,5.0
40914,0671003755,9.0
40914,0684862719,7.0
40914,0767905202,8.0
40914,0767912233,7.0
